4.845194852532246799e+00
4.287825872311514352e+00
3.487471372725343244e+00
3.348657708257788634e+00
3.586521348711940060e+00
3.237699238824512271e+00
3.151923254745953251e+00
1.840572868883319391e+00
1.990454817777296270e+00
2.262432525621778545e+00
1.866897561528591876e+00
1.265957683563040836e+00
1.162160494933902388e+00
1.308343563720001823e+00
1.052887698848265829e+00
1.089827213627983182e+00
1.056793769168613117e+00
7.281954113964866915e-01
9.577766765278684646e-01
8.492985878042843551e-01
1.195459098716065371e+00
1.431750221456571825e+00
1.953636716897184655e+00
2.981186648155447205e+00
2.402425900150340077e+00
2.528338138305982419e+00
2.795845983786388267e+00
2.896495203094598292e+00
3.059310659580772196e+00
3.367090695779367593e+00
2.632823525454698999e+00
2.711891916271022662e+00
2.709202872049981448e+00
3.049012765577383099e+00
2.476012094277482145e+00
1.508110456742342231e+00
1.921615903495020206e+00
2.254880189387559408e+00
1.324287657392516415e+00
1.666392299329410021e+00
1.946555779307963086e+00
2.325151216565104928e+00
2.039702758440449681e+00
1.350691396392432964e+00
1.696829747738445526e+00
2.115193611431001042e+00
1.982441108013766495e+00
2.335168118964597639e+00
1.868290294981599375e+00
1.775606553112081265e+00
1.684020023869977623e+00
2.296177997420929984e+00
2.286722682725588651e+00
3.149662186902717487e+00
3.450256895300364057e+00
3.070379787238590286e+00
3.755137843386084917e+00
2.734444595178979309e+00
2.828287370918767252e+00
3.242266098836260824e+00
